symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
RUA.NZ,0.029999999329447746,0.1040786544571807,0.7723329979432567,-0.34594403155279135,0.0714285144088238,-0.09090910630285254,100.0,100.0,66.66668736274619,88.88891303431114,-0.0,0.00019999978442986806,1.0,1,0,0.0,0.0,0.9034551684907605,-0.4915254381762191,,NZ,50.74444791274426,Rua Bioscience Limited,Healthcare
BGP.NZ,4.570000171661377,-0.017390844881120367,0.7263507556184189,-0.026820995993033333,-0.004977351029668564,-0.006658631340528909,58.13955809375953,44.092489761216406,36.585363962572536,28.94746666139621,-41.86044190624047,0.08866662979125976,1.0,0,1,0.0,0.0,1.306228447906123,-0.23534668154381388,,NZ,50.52006605684329,Briscoe Group Limited,Consumer Cyclical
SEK.NZ,4.920000076293945,1.8746522577606701,1.8999961021405234,0.3050032573258236,0.42158372931003685,-0.014562016813207568,0.0,5.000027815461114,10.714352617408295,-103.06730731514925,-100.0,0.019333362579345703,2.0,0,0,1.0,1.0,0.5600565848224673,-0.07865169743308031,,NZ,49.88108120890986,Seeka Limited,Consumer Defensive
LOC.NZ,0.04399999976158142,,,-0.4995388655755624,,-0.37142857751067804,100.0,55.55556935293334,66.66666666666666,134.042525646711,-0.0,0.0005999997258186341,2.0,1,1,0.0,0.0,0.866467597930984,,,NZ,48.905663985044185,Locate Technologies Limited Ord,Technology
KPG.NZ,0.9300000071525574,0.6319163656818659,1.0614040097960225,-0.10924362187348598,0.1281467523414499,-0.0421540211417456,50.0,74.99999999999999,47.368421052631575,6.363636363636178,-50.0,0.014333319664001466,1.0,0,1,0.0,0.0,0.8502396391107487,-0.15033853453921409,,NZ,48.88745541347395,Kiwi Property Group Limited,Real Estate
PGW.NZ,2.109999895095825,0.4221116120036747,0.925779164004478,-0.03397591054413858,0.11876953333023588,-0.022269219687408248,63.63622570842744,33.71205660970096,30.434751059925986,35.897223198388666,-36.36377429157256,0.016666666666666666,0.0,0,0,0.0,0.0,1.155047263995547,-0.1554231777953501,,NZ,48.761596076968395,PGG Wrightson Limited,Industrials
AOF.NZ,0.07500000298023224,-0.545843116967641,0.5769200858951511,-0.45659593837011103,-0.2828282554615954,-0.1477272342428686,54.545497647987155,27.27276011275212,57.14286018391011,66.66672185614368,-45.454502352012845,0.002600000301996867,2.0,1,1,0.0,0.0,2.3109953195669983,-0.29245279371823263,,NZ,48.529826491398374,AoFrio Limited,Industrials
APL.NZ,0.17599999904632568,-0.26932343136040265,0.646517646613251,-0.22077132881553302,-0.0915389834555349,-0.0632761067899944,32.91934054363834,36.64605310214156,54.10065036717905,-8.492108659854285,-67.08065945636166,0.001589629054069519,1.0,1,0,0.0,0.0,1.2888826296251006,-0.25893629717989897,,NZ,48.0478773609961,Asset Plus Limited,Real Estate
AFC.NZ,0.0010000000474974513,,,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,0.0,0.0,,0.0,,NZ,47.14538856542873,AFC Group Holdings Limited,Consumer Defensive
IPR.NZ,0.003000000026077032,,,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,0.0,0.0,,0.0,,NZ,47.14538856542873,Iperion Limited Ordinary Shares,Financial Services
RTO.NZ,0.1289999932050705,-0.8289437160246519,0.5196486380401978,-0.579876907971706,-0.19871796525030172,-0.1987577984672536,100.0,100.0,64.70587719682692,75.55554782902107,-0.0,0.00113333264986674,1.0,1,0,0.0,0.0,1.793828317133154,-0.25862070737355725,,NZ,47.03601001231345,RTO Limited,Financial Services
BRM.NZ,0.550000011920929,-0.7849412245672603,0.5277923436882648,-0.20729788977687041,-0.16383922243071958,-0.032336481881377055,63.883447307553396,87.96114910251778,65.96494528836426,52.672388536622684,-36.116552692446604,0.00330657958984375,2.0,1,1,0.0,0.0,0.8928349731475976,-0.18646848552147077,,NZ,46.99770674801463,Barramundi Limited,
MEE.NZ,0.04899999871850014,-0.35993489925481814,0.6219321776054658,-0.4185810469175309,-0.15254236539010857,-0.1551724115783053,44.444412250576285,48.14812361948669,55.55555555555556,11.21791271415762,-55.555587749423715,0.0013333335518836975,1.0,1,0,0.0,0.0,1.811509791203655,-0.4235294329047613,,NZ,46.443223561471356,Me Today Limited,Consumer Defensive
